Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
"BHM METAL PRODUCTS & INDUSTRIES, LLC",121 DEPOT ST,184211360,078495935,000018473SGN8FMPWK88
BLACK SURVEILLANCE TECHNOLOGIES LLC,10200 SLEEMAN GULCH ROAD,598478434,078496794,000018EDW1U8WISQ0O40
BLACK SURVEILLANCE TECHNOLOGIES,311 S. DIVISION ST.,897034202,078496794,000018460DD29FANUO26
STEALTH SUPPLY INC,601 N. CONGRESS AVE UNIT 305,334454695,078498831,000018AYI2BY2GWK0837
STEALTH SUPPLY INC,1060 HOLLAND DRIVE,334872758,078498831,000018E0FLYJ5OO4GK98
"REED, DAVID",13112 BRUSSELLS WAY,207726114,078500488,000018EYTQ0MXJ6EWW04
"REED, DAVID",13112 BRUSSELLS WAY,207720000,078500488,000018AWUOYFWVJKWK56
GORILLA STATIONERS LLC,15165 TRITON LANE,926491040,078500533,0000185QAQXVYAG1KW56
GORILLA STATIONERS LLC,6771 WARNER AVE,926479400,078500533,0000185E9PR750SQ8S21
O'GARA-HESS & EISENHARDT ARMORING COMPANY LLC,9113 LESAINT DRIVE,450145453,078501326,000018A8QUB4C5NKOC16
O'GARA-HESS &amp; EISENHARDT ARMORING COMPANY LLC,9113 LE SAINT DR,450145453,078501326,000018COHVW8JIN7K027
COAPT LLC,630 N FRANKLIN ST #811,606548353,078505297,0000186MD44U6RP1GK28
COAPT LLC,"222 W ONTARIO ST, STE 220",606543653,078505297,000018F2SDNM6WZ28078
"SAZE TECHNOLOGIES, LLC",8630 FENTON ST STE 1102,209103836,078507353,000018E5HK5U0LN4WG84
"SAZE TECHNOLOGIES, LLC",11709 FULHAM ST,209023015,078507353,000018BLJLD6P51WGK62
"ALTURAS SOLUTIONS, LLC",2112 HUMBLE RD,598046134,078510697,000018DP2B757DMCWS43
"ALTURAS SOLUTIONS, LLC",750 TOX DR,598041932,078510697,0000181PNNOLT2M1C038
"CONSERVATION METRICS, INC.",508 BUENA VISTA AVE,950623632,078514118,0000184W3SUUDAYVEO61
"CONSERVATION METRICS, INC.",CENTER FOR OCEAN HEALTH 100 SHAFFER RD,950605730,078514118,000018F51KTGBD6WOW75
"BALTIMORE HOTEL OPCO, LLC",222 SAINT PAUL PL,212022045,078514681,000018660UBHHC2N0G02
GARRISON CHARTRES OPCO JV LLC,222 SAINT PAUL PL,212022045,078514681,0000186KEMW57WLUSK95
APPLIED SECURITY TECHNOLOGIES INCORPORATED,10609 GRANT ROAD,770704462,078515710,000018DFJTYF83CZK007
"APPLIED SECURITY TECHNOLOGIES, INC.",17774 CYPRESS ROSEHILL RD STE 900,774297815,078515710,00001891HVV6R0XMGW06
"LAMBERT ENGINEERING AND CONSTRUCTION SERVICES, INCORPORATED",5865 NEAL AVE N,550822177,078532898,000018BY624X4C8K8C45
"LAMBERT ENGINEERING AND CONSTRUCTION SERVICES, INCORPORATED",1971 GENEVA AVE N,55128,078532898,0000185UOWTLBV1P0C79
ABN TECHNOLOGIES LLC,917 WILDWOOD RD SW,356013951,078536873,000018BE6P0N2IVNS460
ABN TECHNOLOGIES LLC,3077 LEEMAN FERRY RD MB B10,358015614,078536873,0000182B55Q22JMZ5S42
ADVANCED TACTICAL ORDNANCE SYSTEMS LLC,2713 WEST FERGUSON RD,468093202,078537385,0000189JT27QQZXPSS84
"UNITED TACTICAL SYSTEMS, LLC",28101 BALLARD DR STE F,600454544,078537385,000018BECBEGFMC2OG56
ADVANCED TACTICAL ORDNANCE SYSTEMS LLC,2713 WEST FERGUSON RD,468093202,078537385,0000189JT27QQZXPSS84
ADVANCED TACTICAL ORDNANCE SYSTEMS LLC,28101 BALLARD DR STE F,600454544,078537385,000018ETI9PX18UTK492
"BAXANO SURGICAL, INC.",110 HORIZON DR STE 230,276154927,078538081,000018A1XAP2DTAZCC65
"BAXANO SURGICAL, INC.",200 HORIZON DR. SUITE 115,276154947,078538081,00001871M6IXIRTU0418
"RAM, SABA",5405 TUCKERMAN LN APT# 309,208527306,078538759,00001814YL1IWCSXUO92
"RAM, SABA",10500 ROCKVILLE PIKE #507,208523339,078538759,0000182XDOJAT6OJK009
"BARNETT PAVING AND SEALING, LP",1016 HARLAN AVE,763066158,078539277,0000184HXQP436U1WK54
"BARNETT PAVING & SEALING , LLC",1016 HARLAN AVE,763066158,078539277,000018AF07O04NJIG403
"CAVANAUGH GOVERNMENT GROUP, LLC",7S351 PLAINFIELD NAPERVILLE ROAD,605406459,078542823,0000186JQZ0WEOXHK451
"CAVANAUGH, MICHAEL",914 PROSPECT CT,605400369,078542823,000018G1WHR3WZMCGG14
"CONSTRUCTION SOLUTIONS GROUP, LLC",939 SAJAKEED,631292045,078549556,000018C1YEAXIHVQGO56
"CONSTRUCTION SOLUTIONS GROUP, LLC",12245 ROBYN RD.,631271626,078549556,0000182SJ2L6TXJL0C47
RUDY & ASSOCIATES,4130 S. EDEN RD,760607432,078552676,00001870Y2PG7ZZHSS90
RUDY &amp; ASSOCIATES,5904 E BERRY ST STE 220,761191832,078552676,0000181T3KLNAQQUO060
RUDY & ASSOCIATES,4130 S. EDEN RD,760607432,078552676,00001870Y2PG7ZZHSS90
RUDY &amp; ASSOCIATES,4130 S. EDEN RD,760607432,078552676,000018O762H2TVQDSC88
RUDY & ASSOCIATES,4130 S. EDEN RD,760607432,078552676,00001870Y2PG7ZZHSS90
RUDY & ASSOCIATES,5904 E BERRY ST STE 220,761191832,078552676,0000186SAEUACP0K8W10
BEACON LIGHTHOUSE INCORPORATED,300 7TH ST,763011160,078556693,000018E60KBLSUT74816
BEACON LIGHTHOUSE INCORPORATED,300 7TH ST,763011607,078556693,00001847VCCG4ONS4C70
J&amp;N SERVICES LLC,1811 MADDEES WAY,809519750,078564782,00001828U0ZS3IURLS18
J&N SERVICES LLC,1811 MADDEES WAY,809519750,078564782,0000183LCP4H7J7L0K20
"ARCTIC SLOPE MISSION SERVICES, LLC",7000 MUIRKIRK MEADOWS DR STE 100,20705,078565248,0000184RB3L9O8KA8S94
"ARCTIC SLOPE MISSION SERVICES, LLC",6303 IVY LN STE 130,207706322,078565248,0000184357BEVUHLQ820
"ATTIVASOFT, LLC",7130 MINSTREL WAY STE 130,210455258,078568131,0000184BYO62KIFVS464
"ATTIVASOFT, LLC",10440 LITTLE PATUXENT PKWY STE 200,210443570,078568131,0000181J8Z0S0PJERK93
INTEGRATED SYSTEMS,8245 BOONE BLVD STE 240,221823875,078570335,0000182MH6DGZSNW0S87
INTEGRATED SYSTEMS,8117 LEESBURG PIKE STE 304,221822746,078570335,000018DWT7BO8AKPKC42
INTEGRATED SYSTEMS,8245 BOONE BLVD STE 240,221823875,078570335,0000182MH6DGZSNW0S87
INTEGRATED SYSTEMS,8300 GREENSBORO DR STE 640,221023661,078570335,000018AVUX1EIBUTK442
INTEGRATED SYSTEMS,8245 BOONE BLVD STE 240,221823875,078570335,0000182MH6DGZSNW0S87
INTEGRATED SYSTEMS INCORPORATED,8300 GREENSBORO DR STE 640,221023661,078570335,0000184NQU3NOD73EO29
"SIMULATIONDECK, LLC",1435 STUART STREET,802041244,078575811,0000184GZXVM00JI4G06
"SIMULATIONDECK, LLC",771 SANTA FE DR STE 204,802044440,078575811,000018B0VIWZ3UIM0W18
BITSCOPIC INC,425 BROADWAY,940633126,078575935,000018CH843NO9PHK436
BITSCOPIC INC,555 VETERANS BLVD #117,940631145,078575935,000018EDD3CBDK4P4474
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",1 CYCLOTRON RD,947208099,078576738,0000185H64MSU4350K65
THE REGENTS OF THE UNIVERSITY OF CALIFORNIA (1741),1 CYCLOTRON RD,947200000,078576738,0000189KSFP20BVFGG39
D2X CONSTRUCTION LLC,333 LIVE OAK LOOP,975022478,078578018,000018EJTFRB33MCOO21
D2X CONSTRUCTION LLC,259 ST IVES DR,975408636,078578018,0000185XQGL6GGBM8S91
"SAFETY SYSTEMS AND SIGNS HAWAII,INC.",815C WAIAKAMILO RD,968174337,078580975,000018E5CHXM96F4G817
"SAFETY SYSTEMS AND SIGNS HAWAII, INC.",663 KAKOI ST,968192015,078580975,000018A6LQI7XZP6GW33
HERITAGE SERVICES CORPORATION,220 CORAL SANDS SUITE 1,329552720,078582888,000018EOEEUVYY7AGO93
HERITAGE SERVICES CORPORATION,3815 N HWY ONE STE 121,329265949,078582888,000018247AFWFDA1Q839
IBEX IT BUSINESS EXPERTS LLC,3295 RIVER EXCHANGE DR STE 212,300924204,078584527,00001853EFEHG3YTS805
IBEX IT BUSINESS EXPERTS LLC,4555 MANSELL ROAD,300228277,078584527,00001897I7H6QNJQWW84
"JACOBS, KASEY R",1607 PONCE DE LEON AVE COBIAN'S PLAZA APT 1104,00909,078586832,000018HUPGOZBIRFKK45
"JACOBS, KASEY R",156 CALLE CRISTO,009011509,078586832,0000186W43FNZEWJOK40
BROWN ELECTRIC INC,8730 THOMAS DR STE 1110C,324084757,078587541,000018724ZGGFRS5K403
BROWN ELECTRIC INC,162 W NURSERY RD,324593830,078587541,0000186INJJUAFYBS481
A TRUSTWORTHY SUPPLY SOURCE INC,706 MASTERS LN,600155703,078591024,0000187HPTBO35CI0468
"A TRUSTWORTHY SUPPLY SOURCE, INC.",6047 N CENTRAL PARK AVE,606593204,078591024,0000187FHLN3K759WC53
OMNI ARRAY BIOTECHNOLOGY LLC,15601 CRABBS BRANCH WAY,208552734,078591050,000018CV50H32AEW0K04
OMNI ARRAY BIOTECHNOLOGY LLC,10411 MOTOR CITY DR STE 750,20817,078591050,000018CEYQ3HZ4U9CS97
"HILIOS, DEMETRA",13880 HYDRANGEA CT,221932348,078591239,0000182UMP4OUC4KCG51
"HILIOS, ANGELO",13880 HYDRANGEA CT,221932348,078591239,0000189884P18AGQ0O77
LIBERTY ENERGY (GEORGIA) CORP.,12725 W INDIAN SCHOOL RD,853929520,078591904,00001818KLZ9IV28M854
LIBERTY UTILITIES (PEACH STATE NATURAL GAS) CORP.,12725 W INDIAN SCHOOL RD,853929520,078591904,0000189VTSF647VEGW43
TEXAS A & M RESEARCH FOUNDATION,400 HARVEY MITCHELL PKWY STE 100,778454321,078592789,0000188J7A6ST0OQWO41
PRAIRIEVIEW A&M RESEARCH FOUNDATION,UNIVERSITY DRIVE AND WELLBORN ROAD,778433578,078592789,0000183K3RMUOD6L4469
TEXAS A & M RESEARCH FOUNDATION,400 HARVEY MITCHELL PKWY STE 100,778454321,078592789,0000188J7A6ST0OQWO41
TEXAS A AND M UNIVERSITY SYSTEM HEALTH SCIENCE CENTER RESEARCH,1 TEXAS A AND M UNIVERSITY DR,778430001,078592789,00001859TXHSDKODWC79
"SCHUYLER LINE NAVIGATION COMPANY, LLC",130 SEVERN AVE STE 201,214032612,078598421,0000189S668GONS1S094
"SCHUYLER LINE NAVIGATION COMPANY, LLC",100 SEVERN AVE,214032673,078598421,000018CIZE94Q7AVC432
"QPI PRO, INC.",6380 ROLAND ST,906213120,078601354,00001860P2NZ029K8419
"QPI PRO, INC.","1509 N. KRAEMER BLVD., UNIT E",928061408,078601354,000018CMIKSNS1CY8872
WAPITI MEDICAL CORPORATION,603 S DAKOTA ST,572522812,078609342,000018BT2QVZXJOG0060
WAPITI MEDICAL CORPORATION,107 FLYNN DR STE 600,572521557,078609342,0000185YXRTYSUGUWW22
"MENNELLA, MICHAEL W.",28 ORCHID ST,110013228,078613535,00001815HS41XCW6RK15
"MENNELLA, MICHAEL W.",111 SHEPPARD LN,117672601,078613535,0000187MQU142RGL0C88
"SANS INNOVATION CENTER, LLC",8120 WOODMONT AVE STE 205,208142784,078616593,0000184M0V6M0D1XK456
"SANS INNOVATION CENTER, LLC",8120 WOODMONT AVE SE 310,208142743,078616593,0000181FJHUHWW2AKG41
"NEWGEN STRATEGIES AND SOLUTIONS, LLC",225 UNION BLVD STE 305,802281874,078616988,000018BNIWAWMO41CS46
NEWGEN STRATEGIES & SOLUTIONS LLC,12324 W AUBURN DR,802284746,078616988,0000182TL9JIAEI1GC22
"M-HANCE, INC.",1 BROADWAY 14TH FLR,021421187,078619908,000018KKQPX4US66OC14
M-HANCE INCORPORATED,33 ROCK POND RD,030872220,078619908,000018C5H2VC9KEK8W65
PETER HARSCH PROSTHETICS,"5955 MIRA MESA BLVD, STE B",921214304,078623137,000018CWLPIZZ9PGGG18
PETER HARSCH PROSTHETICS,5995 MIRA MESA BLVD STE A,921214305,078623137,000018D2S5X8J6SPSG35
"SKINNER, MICHELLE",10187 MYER PL,950142336,078633515,000018F1UTPA9QLI8G13
"SKINNER, MICHELLE",270 CORONET DR,950323811,078633515,0000185PF6VFVAGQ8S32
PACIFIC ANTENNA SYSTEMS LLC,510 1ST AVE UNIT 2502,921016783,078641063,0000182OTB7VS9YP4W34
PACIFIC ANTENNA SYSTEMS LLC,745 WEST VENTURA BLVD UNIT C,930108208,078641063,0000189ZQC8MIKJR4021
DEEP SPACE INDUSTRIES INC.,18711 S EGRET BAY BLVD 603,770583826,078644724,0000181VNACH2KFWDC90
DEEP SPACE INDUSTRIES INC.,1350 BEVERLY RD,221013961,078644724,0000185PHUV3N0RQOS27
"CHENEGA TOTAL ASSET PROTECTION, LLC",19980 HIGHLAND VISTA DR STE 100,201474189,078647636,0000184AUKZES18WWS48
"CHENEGA TOTAL ASSET PROTECTION, LLC",14295 PARK MEADOW DR STE 400,201512220,078647636,000018A5RSNWZL0U8021
"NATURAL RESOURCE CONSULTANTS, LLC, THE",1870 IRION LANE,830149216,078649665,000018BXRMWMA2VKOC93
"NATURAL RESOURCE CONSULTANTS, LLC, THE",635 SOUTH CACHE ST. JACKSON,830018694,078649665,000018F08V2FPR8Y0414
"CHENEGA FACILITIES MANAGEMENT, LLC",5726 W HAUSMAN RD STE 100,782491651,078650478,00001831EUOWK4EZGG55
"CHENEGA FACILITIES MANAGEMENT, LLC",5710 W HAUSMAN ROAD SUITE 105,782491646,078650478,000018531AVW5RJPK439
LOGIN VSI INC.,3945 FREEDOM CIR STE 670,950541271,078653182,000018AJK6E2I0HZK832
LOGIN VSI INC.,5201 GREAT AMERICA PKWY STE 320,950541140,078653182,00001891WLFW9FTXWC07
"QUANTITATIVE SAMPLING TECHNOLOGIES, LLC",1941 E BLUE TICK ST,836424547,078653266,000018DP9ZDJVZ55C860
"QUANTITATIVE SAMPLING TECHNOLOGIES, LLC",2800 W IDAHO ST,837024628,078653266,000018RHE9KZYNDNKK79
PVM FOODS INC,603 DENMARK APT 204,381034656,078656079,000018BZXZ7U72FUO086
PVM FOODS INC,1661 INTERNATIONAL DR STE 400,381201431,078656079,000018399XKYUKDPA868
B.I.G. ARCHITECTURE P.C.,"601 WEST 26TH STREET, SUITE 1255",100011129,078658997,0000182IERPLX0CEM883
B.I.G. ARCHITECTURE D.P.C.,61 BROADWAY FL 33,100062800,078658997,00001831TFD67N6MYO23
"C.E. THURSTON AND SONS DISTRIBUTING, LLC",3335 CROFT ST,235134903,078664784,000018E1TSW6D8E1SG54
"C.E. THURSTON AND SONS DISTRIBUTING, LLC",3550 E VIRGINIA BEACH BLVD,235023129,078664784,0000189HG44T6TNMCC91
"DIGITAL FILM TECHNOLOGY, LLC",3211 CAHUENGA BLVD WEST STE 103,900681372,078665920,000018DTBDZCDSDYGO20
"DIGITAL FILM TECHNOLOGY, LLC",910 N CITRUS AVE,900382402,078665920,00001847OXILX2GG4K47
LOCKHEED MARTIN CORPORATION,3655 TAMPA RD,346776307,078669280,000018EAEK5NTPH94C78
LOCKHEED MARTIN CORPORATION (3632),3333 PILOT KNOB RD,551212034,078669280,00001811G9CU07UIWW02
LOCKHEED MARTIN CORPORATION,3655 TAMPA RD,346776307,078669280,000018EAEK5NTPH94C78
LOCKHEED MARTIN CORPORATION,3333 PILOT KNOB RD,551212034,078669280,000018CB4AGT7U51S803
LOCKHEED MARTIN CORPORATION,3655 TAMPA RD,346776307,078669280,000018EAEK5NTPH94C78
LOCKHEED MARTIN CORPORATION,3333 PILOT KNOB RD,55121,078669280,000018EQIAMZLQF6GC89
SBC TECHNOLOGY PARTNERS INC.,723 GRANT ST,201704686,078669393,00001841NS02QYSV2873
SBC TECHNOLOGY PARTNERS INC,3850 LIGHTFOOT ST #155,201513030,078669393,0000187TJUYVJ1WECK31
APPLIED EXCELLENCE,5025 LAKESHORE DR,765435565,078671326,0000187NYEPRD9MDC005
"APPLIED EXCELLENCE, LLC",505 N CHURCH ST,758012962,078671326,0000181QDJJWZDT14W92
COVIDIEN SALES LLC,15 HAMPSHIRE ST,02048,078672022,000018E4D1NR0MI34827
COVIDIEN SALES LLC,15 HAMPSHIRE ST,020481113,078672022,000018EC5J51THE40S20
"BETANCE ENTERPRISES, INC.",7310 SOUTH ALTON WAY SUITE 6E,801122334,078676114,00001812X4V8DWE5W084
"BETANCE ENTERPRISES, INC.",608 E HARMONY RD STE 204,805253210,078676114,0000189D3AOPJG588W28
"MCDONALD, CATHERINE E",2271 GOLDENROD RD,657218187,078682047,00001820X2EL8APFGG30
"MCDONALD, CATHERINE E",2640 N STATE HWY 125,657443810,078682047,000018A86QVBP6B1SS60
RED LAKE BAND OF CHIPPEWA INDIANS,24200 COUNCIL ST,566710000,078683406,000018BXOH8AF2Z6OG14
RED LAKE BAND OF CHIPPEWA INDIANS,24200 COUNCIL ST,566710001,078683406,0000184I7GAYUYZUGW69
"LIMA USA, INC",2001 NE GREEN OAKS BLVD STE 100,760062601,078694749,00001831X1OBECKXWK50
"LIMA USA, INC",2106 W PIONEER PKWY STE 126,760136049,078694749,000018DB3DYADI8IWO14
VALDES LLC,3177 MACARTHUR BLVD,600621903,078698213,000018CZ8EKA65F94W43
VALDES LLC,2323 RAVINE WAY,600257627,078698213,000018CKTR82VT2W0G78
CYBER SECURITY SOLUTIONS,"20 F STREET, NW, SUITE 700",200016705,078699780,000018AP31QG8E4W8442
CYBER SECURITY SOLUTIONS LLC,"20 F STREET, NW, SUITE 700",200016705,078699780,000018B08D3F305VK076
CYBER SECURITY SOLUTIONS,"20 F STREET, NW, SUITE 700",200016705,078699780,000018AP31QG8E4W8442
CYBER SECURITY SOLUTIONS,1910 8TH ST NW UNIT 1,200013182,078699780,000018DQY4N6NK1O8W38
"TRENT, JEFFREY S.",639 BIG SKY DR,993527328,078700662,0000186UOD2XALLK8452
"TRENT, JEFFREY S.",1815 HUNT AVE,993542645,078700662,000018B2N4JR3NR8WS43
ORBIT INDUSTRIAL SERVICE & MAINTENANCE LLC,2423 W MINERAL RD,850419559,078702740,0000186O4RNBCL7LC831
ORBIT INDUSTRIAL SERVICE & MAINTENANCE LLC,4223 S 37TH STREET,850401813,078702740,00001894C11KZCH1C015
FOSTER PHARMACY SERVICES LLC,101 E UNIVERSITY DR APT A9,730962025,078703397,000018117RW6YCSC4W13
FOSTER PHARMACY SERVICES LLC,101 E UNIVERSITY DR APT B10,730962026,078703397,000018C7YWB1GQOI0445
"GFK CUSTOM RESEARCH, LLC",200 LIBERTY ST FL 4,102814111,078704251,0000185KVKT07XA2WO29
"GFK CUSTOM RESEARCH, LLC",200 LIBERTY ST FL 4,102815598,078704251,0000183V26MGIHO54W96
"GFK CUSTOM RESEARCH, LLC",200 LIBERTY ST FL 4,102814111,078704251,0000185KVKT07XA2WO29
"GFK CUSTOM RESEARCH, LLC",500 MAMARONECK AVE STE 103,105281600,078704251,0000183LJDVDRS7K4C83
"OCCUPATIONS, INC.",15 FORTUNE RD W,109411625,078705811,0000183O62FUUOEFWG97
ACCESS: SUPPORTS FOR LIVING INC.,15 FORTUNE RD W,109411625,078705811,000018642R4TUJ0TKO02
"CLOUDNEXA, INC.",1413 LANGLEY AVE THE NAVY YARD QUARTERS,191121601,078707550,0000189WA68AZ8KSG061
"VNOC, LLC",1413 LANGLEY AVE THE NAVY YARD QUARTERS,191121601,078707550,00001840MGAUJX5NK032
"PENDLETON, JEFFREY S",4103 NE SMITH ROCK WAY,977609710,078717494,000018930M4VFL4RSO20
"PENDLETON, JEFFREY S",59728 VICTORIAN LANE,978459719,078717494,0000184FU0Z3AC568S29
AMFUELS INTL INC,224 E 118TH STREET,900612424,078718518,0000186Q5I3I8RES0846
AMFUELS INTL INC,2201 192ND ST SE APT O4,980127940,078718518,0000183IXT5UPX87SW07
"N3 GOVERNMENT SOLUTIONS, L.L.C","231 WESTLAKE RD, STE 202",283144862,078720888,0000186708WLG27VS454
"N3 GOVERNMENT SOLUTION, L.L.C",6028 ECRU CT,283142428,078720888,0000188CO2GROS4RSO85
SECURADYNE SYSTEMS INTERMEDIATE LLC,3440 SOJOURN DR STE 240,750062287,078722701,000018DEVV6P91EXKC55
SECURADYNE SYSTEMS INTERMEDIATE LLC,"14900 LANDMARK BLVD, STE 350",752546734,078722701,000018BD75E8TS5Q8007
INTREK SYSTEMS TECHNOLOGY LLC,114 S QUEEN ST,219111874,078722892,000018EKAKCA2E2XKC65
INTREK SYSTEMS TECHNOLOGY LLC,342 POST RD,210012035,078722892,00001887P1AURM2QSK06
"POINT ONE USA, LLC",1505 TAYLOR FARM RD STE 407,234533099,078723457,000018CXTZA7CY7C0G20
"ZERO POINT ONE, LLC",1763 PRINCESS ANNE RD STE 106,234563910,078723457,0000182AZZV2A62FNK04
"BANDY, MILLIE",180 RIPLEY ST #12,930102602,078726104,000018Y1IJN1LDWW0420
M AND M INDUSTRIES CO.,200 OLIVE AVE SPC 62,920834947,078726104,0000184V8L3MZPGXCS48
LOGISYS TECHNICAL SERVICES INCORPORATED,7027 OLD MADISON PIKE STE 108,358062369,078727483,0000188HPLKS5OWRGG39
LOGISYS TECHNICAL SERVICES INCORPORATED,4825 UNIVERSITY SQUARE STE 1,358161826,078727483,000018FDEU2NZ6TAG424
EASYPOWER LLC,15 82ND DR STE 10,970272563,078727889,00001837V91NID1P8G93
EASYPOWER LLC,7730 SW MOHAWK ST,970629191,078727889,00001895JMPUJ92Z4886
ALASKA TREE TRIMMERS LLC,11167 N 5100 W,840039415,078733913,000018E80FQ2GERS0K82
ALASKA TREE TRIMMERS LLC,1931 FRITZ COVE RD,998018591,078733913,000018DKQNA424RHCK66
"WS ACQUSITION, LLC",830 WILSON STREET,974022713,078735402,000018A6GDJK80UOWG54
"WS ACQUISITION, LLC",830 WILSON STREET,974022713,078735402,000018C9DQHUWMQ74G10
SIX MARITIME LLC,4505 NEWPORT AVE,921072923,078736370,0000181I44IPKIA7S035
SIX MARITIME LLC,606 SE DEPOT AVE.,326017085,078736370,000018IYEW7LU6S8GS43
"EDIFICE MARCO JV, LLC",6600 VIRGINIA MANOR ROAD,207051255,078741252,00001819SY60Y0QHI848
"EDIFICE MARCO JV, LLC",4328 FARRAGUT ST,207812032,078741252,0000182TXA8R0NHPKW10
VETERANS GROUP AEROSPACE SOLUTIONS L.L.C.,11660 NW 56TH DR STE108,330763158,078742230,0000184EUEL55O9MGW93
VETERANS GROUP AEROSPACE SOLUTIONS L.L.C.,12296 WILES RD,330762211,078742230,0000187KTZ0UXCCK0896
WASH CYCLE LAUNDRY INC.,1617 JOHN F KENNEDY BLVD STE 1855,191031832,078743872,0000185AYKQTYB324G76
WASH CYCLE LAUNDRY INC.,"1650 ARCH ST, STE 1905",191032029,078743872,0000183B4LX1A7ZNC416
"COMMONWEALTH SUPPORT SERVICES, LLC",1338 HULL ST,402041118,078746206,000018109Z2069329S37
"COMMONWEALTH SUPPORT SERVICES, LLC",1473 S 4TH ST,402082118,078746206,0000188HKT0A4O1OOO62
CASALE TECHNOLOGY GROUP,4075 E BELLERIVE DR,852494574,078747066,00001829XQ4N8HG1A877
CASALE TECHNOLOGY GROUP,933 E. CALDWELL ST,850427814,078747066,000018AYG3S9IPTN4839
"BOUNDLESS SPATIAL, INC.",50 BROAD ST STE 703,100042307,078747372,0000181DV4BD73ZZCW20
"BOUNDLESS SPATIAL, INC.",222 BROADWAY - 19TH FLOOR,100382510,078747372,00001813XFBCQVRS1S84
"DAWSON FEDERAL, INC.",1580 S MAIN ST STE 100,780063312,078747856,000018836RX929DZ0G93
"DAWSON FEDERAL, INC.",16018 VIA SHAVANO,782492368,078747856,0000189N0VB9ZHCI8833
"RUSSELL GROUP UNITED, LLC, THE",8215 DOVE PKWY,431107717,078748288,000018CI98CTX34QO080
"RUSSELL GROUP UNITED, LLC, THE",6457 REFLECTIONS DR,430172352,078748288,000018NQZGZQF0NTC826
TERRELL-MMPEDISTRIBUTORS LLC,2327 183RD PL.,604382607,078762154,0000183RVGOHGJPNI846
"TERRELL, CAROL",2150 175TH ST,604381626,078762154,00001839RV1U3VIW0039
TECHNOFORMERS LLC,8653 16TH ST #7495,209077921,078766105,00001888PJEXILZEWO45
TECHNOFORMERS LLC,8504 16TH ST STE 311,209105908,078766105,000018BJI58TL0E9KW57
"ADDON SERVICES, LLC",3258 LOUIS ST,480835040,078767330,0000183JNCTNI4OC8417
"ADDON SERVICES, LLC",27789 MOUND RD STE 200,480922697,078767330,0000188T58Q94JY68018
MAST'S CONSULTING INC.,3205 HIGH VIEW CIR,274108308,078768139,0000188ZGNUYCT5HC023
"MAST, DOUGLAS R",3205 HIGH VIEW CIR,274108308,078768139,000018D4E44BPXO40858
"HUMAN METABOLOME TECHNOLOGIES AMERICA, INC",24 DENBY RD STE 217,021341606,078771468,0000182KOK4OC10C0092
"HUMAN METABOLOME TECHNOLOGIES AMERICA, INC","ONE KENDALL SQUARE BLDG 200, STE B2203",021391562,078771468,0000184YM9MZSFQLGK91
"UNITED ELEVATOR COMPANY, LLC","2828 10TH STREET N.E, SUITE 6",200173404,078780605,000018D5UB2JISOIOK55
"UNITED ELEVATOR COMPANY, LLC",12308 WILLOW WOODS DR,224076659,078780605,000018C653CVLZN9C022
"ICP MEDICAL, LLC",10486 BAUR BLVD,631321905,078780963,000018ESQKDULVNE8S39
"ICP MEDICAL, LLC",13720 RIDER TRL N,630451206,078780963,000018E1RCCY6BWFKS42
SKY MACHINE PARTS DISTRIBUTOR LLC,35595 CURTIS BLVD. UNIT E,440954100,078781496,0000183V7AKY8QR9WC55
SKY MACHINE PARTS DISTRIBUTOR LLC,24801 LAKESHORE BLVD #610,441231249,078781496,0000187WLCRZLQG4W836
"MAYBERRY ENTERPRISES, LLC",875 WEST PECOS ROAD #1007,852256894,078781545,0000188CVZN6K2NOKK79
"MAYBERRY ENTERPRISES, LLC",3849 S POSSE TRL,852977498,078781545,0000181O9LVIBH6KWW26
"NAVITAS ADVANCED SOLUTIONS GROUP, LLC",4880 VENTURE DR,481089559,078782193,0000184UO1T57G4JOK68
NAVITAS ADVANCED SOLUTIONS GROUP LLC,3850 RESEARCH PARK DR,481082240,078782193,000018DQ77PD895B4G08
"REAL RADIOLOGY, LLC",383 INVERNESS PARKWAY SUITE 280,801125863,078783356,000018ALLS8VZ73C8O91
"REAL RADIOLOGY, LLC",450 REGENCY PKWY STE 200,681143777,078783356,0000181K5Q81O1GSPS79
"REACH.COGNITIONS, LLC",102 RIVERSIDE DR,306063408,078787716,0000183JQNGACP4NWG24
"REACH.COGNITIONS, LLC",13 MITCHELL CIRCLE,301615967,078787716,000018BK3YUXHSZ9S846
REHABILITATION OUTCOMES CONSULTING LLC,55 UNION PL STE 181,079012563,078788785,000018BTV652RCVXCK56
REHABILITATION OUTCOMES CONSULTING LLC,2232 S MAIN ST STE 190,481036938,078788785,0000183OTVF958WYO022
"RLB INDUSTRIES, INC.",450 ANDBRO DR STE 5,080711274,078789775,000018HI5MOSSI160O23
RLB INDUSTRIES,164 BRADFORD CRT,080543705,078789775,00001828B4SGZX57UO58
"RLB INDUSTRIES, INC.",450 ANDBRO DR STE 5,080711274,078789775,000018HI5MOSSI160O23
RLB INDUSTRIES,3000 ATRIUM WAY SUITE 237,080543925,078789775,00001864LXB8ZBPMO050
