Vendor Name,Address,Zip Code,DUNS Number,ProtoLEI
HENSEL PHELPS CONSTRUCTION CO,4437 BROOKFIELD CORPORATE DR STE 207,201512122,018686332,000018DUEYJCC14FCO23
HENSEL PHELPS CONSTRUCTION CO,4437 BROOKFIELD CORPORATE DR STE 207,201512122,791702194,000018DUEYJCC14FCO23
EMS DEVELOPMENT CORPORATION,95 HORSEBLOCK RD UNIT 2,119802301,064737240,000018DUKUYBPIU88488
EMS DEVELOPMENT CORPORATION,95 HORSEBLOCK RD UNIT 2A,119802301,078644615,000018DUKUYBPIU88488
ORBITAL SCIENCES CORPORATION,21839 ATLANTIC BLVD,201666850,945910586,000018DV4H9L7WHQG483
ORBITAL SCIENCES CORPORATION,21839 ATLANTIC BLVD,201666850,101916062,000018DV4H9L7WHQG483
ORBITAL SCIENCES CORPORATION,21839 ATLANTIC BLVD,201666850,945910586,000018DV4H9L7WHQG483
ORBITAL SCIENCES CORPORATION,45101 WARP DR,201666850,876949058,000018DV4H9L7WHQG483
"EDUCATION, FLORIDA DEPARTMENT OF",325 W GAINES ST STE 914,323996533,785319963,000018DWGFTB0YUAOK79
"EDUCATION, FLORIDA DEPARTMENT OF",325 W GAINES ST STE 1114,323996533,112095575,000018DWGFTB0YUAOK79
HEILIND MIL-AERO LLC,120 MOUNT HOLLY BYPASS,080481147,078711754,000018DX288J5SGU0W73
"HEILIND MIL-AERO, LLC",120 MOUNT HOLLY BYPASS,080481147,078726807,000018DX288J5SGU0W73
PALL CORPORATION,25 HARBOR PARK DR,110504605,830030388,000018DXGXKST9H2GO84
PALL CORPORATION,25 HARBOR PARK DR,110504605,002054419,000018DXGXKST9H2GO84
"GAMBRO RENAL PRODUCTS, INC.",14143 DENVER WEST PKWY STE 400,804013266,829042337,000018DZS29GF58AGW21
"GAMBRO RENAL PRODUCTS, INC",14143 DENVER W PKWY,804013266,102685141,000018DZS29GF58AGW21
EATON INDUSTRIAL CORPORATION,9650 JERONIMO RD,926182024,963444869,000018E0KPLL0TS8GS92
EATON INDUSTRIAL CORPORATION,9650 JERONIMO RD,926182024,963139097,000018E0KPLL0TS8GS92
"HEALTH SERVICES, WISCONSIN DEPARTMENT OF",1 W WILSON,537033445,038253733,000018E0X68K3UDPKO15
"HEALTH SERVICES, WISCONSIN DEPARTMENT OF",1 W WILSON ST RM 651,537033445,036448835,000018E0X68K3UDPKO15
"HEALTH, NEW MEXICO DEPARTMENT OF",1190 S SAINT FRANCIS DR N4100,875054173,782914170,000018E2288NOEWDSS57
"HEALTH, NEW MEXICO DEPARTMENT OF",1190 S ST FRANCIS DR FLR 4 STE N 4100,875054173,808389274,000018E2288NOEWDSS57
"HEALTH, RHODE ISLAND DEPARTMENT OF",3 CAPITOL HILL RM 209,029085034,111414558,000018E2EGO3JW26WC41
"HEALTH, RHODE ISLAND DEPARTMENT OF","3 CAPITOL HILL, RM 101",029085034,620948877,000018E2EGO3JW26WC41
"CREATIVE BUSINESS SOLUTIONS, INC.",13003 WINDING CREEK RD,207213279,833041572,000018E4TZ4PC39CWK88
"CREATIVE BUSINESS SOLUTIONS, INC.",13003 WINDING CREEK RD,207213279,963287912,000018E4TZ4PC39CWK88
SAF INDUSTRIES LLC,238 WATER ST,067702803,002186989,000018E6C634DRMLCG49
SAF INDUSTRIES LLC,238 WATER ST,067702803,830482977,000018E6C634DRMLCG49
SORA POWER INC.,1141 OLYMPIC DR,928813391,134697668,000018E6XP2HK0X4OW11
SORA POWER INC.,1141 OLYMPIC DR,928813391,002028645,000018E6XP2HK0X4OW11
NORTHROP GRUMMAN SYSTEMS CORPORATION,925 S OYSTER BAY RD,117141035,091451302,000018E759VMJ555C877
NORTHROP GRUMMAN SYSTEMS CORPORATION,925 OYSTER BAY RD,117141035,077652761,000018E759VMJ555C877
UNIVERSITY OF RHODE ISLAND,75 LOWER COLLEGE RD,028811966,075705780,000018E76PZQK6EK8W13
UNIVERSITY OF RHODE ISLAND,75 LOWER COLLEGE RD 110 CARLOTTI BLDG,028811966,144017188,000018E76PZQK6EK8W13
NORTHROP GRUMMAN INFORMATION TECHNOLOGY INCORPORATED (6773),7575 COLSHIRE DR,221027508,064681021,000018E9FM2V8FUBCW02
NORTHROP GRUMMAN INFORMATION TECHNOLOGY INCORPORATED (6773),7575 COLSHIRE DRIVE,221027508,064677243,000018E9FM2V8FUBCW02
NORTHWESTERN UNIVERSITY,633 CLARK ST EVANSTON,602080001,160079455,000018E9TV8W97RQGO62
NORTHWESTERN UNIVERSITY,633 CLARK ST,602080001,005436803,000018E9TV8W97RQGO62
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",3211 JERMANTOWN ROAD,220302844,797313673,000018EAW1W2163IO882
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",3211 JERMANTOWN RD,220302844,067641597,000018EAW1W2163IO882
"PERSONNEL MANAGEMENT, U S OFFICE OF",1900 E ST NW STE 7F14,204150001,126536929,000018EB6JJ0PW8V4K26
"PERSONNEL MANAGEMENT, U S OFFICE OF",1900 E ST NW RM 3336,204150001,791188589,000018EB6JJ0PW8V4K26
"PERSONNEL MANAGEMENT, U S OFFICE OF",1900 E ST NW STE 7F14,204150001,126536929,000018EB6JJ0PW8V4K26
"PERSONNEL MANAGEMENT, U S OFFICE OF",1900 E ST NW RM 5415,204150001,800024783,000018EB6JJ0PW8V4K26
"LINCOLN, CITY OF",555 S 10TH ST,685082803,051259786,000018EC1DWOQVC6OS25
"LINCOLN, CITY OF","555 S 10TH ST, STE 304",685082803,134128342,000018EC1DWOQVC6OS25
FRONTIER TECHNOLOGY INC,75 AERO CAMINO STE A,931173134,143611239,000018EDIS6HONGG0061
FRONTIER TECHNOLOGY INC.,75 AERO CAMINO STE A,931173134,153927827,000018EDIS6HONGG0061
"ANCHORAGE, MUNICIPALITY OF",632 W 6TH AVE STE 840,995012225,161181656,000018EE634600T5SK42
"ANCHORAGE, MUNICIPALITY OF",632 W 6TH AVE STE 840,995012225,076667013,000018EE634600T5SK42
WASHINGTON STATE UNIVERSITY,HULBERT HALL 405,991640001,959235664,000018EE8ECXIMGM8K43
WASHINGTON STATE UNIVERSITY,240 FRENCH ADMINISTRATION BLDG,991640001,041485301,000018EE8ECXIMGM8K43
"BOEING COMPANY, THE",7755 E MARGINAL WAY S,981084002,963744107,000018EGIAK1YH44GG54
"BOEING COMPANY, THE",7755 E MARGINAL WAY S,981084002,622377070,000018EGIAK1YH44GG54
SMITHS AEROSPACE LLC,"3290 PATTERSON AVENUE, S E",49512,012826868,000018EGX3YQ1I940G05
SMITHS AEROSPACE LLC,3290 PATTERSON AVE SE,49512,555885920,000018EGX3YQ1I940G05
MCDONNELL DOUGLAS CORPORATION,6200 J S MCDONNELL BLVD,631340000,006265946,000018EHHRJ67YC5S868
MCDONNELL DOUGLAS CORPORATION,6200 JS MCDONNELL BLVD,631340000,149879157,000018EHHRJ67YC5S868
"LEIDOS, INC.",10260 CAMPUS POINT DR,921211522,967324661,000018EHJ1JEZK06WW57
"LEIDOS, INC.",10260 CAMPUS POINT DR,921211522,148095086,000018EHJ1JEZK06WW57
SEATTLE CHILDREN'S HOSPITAL,4800 SAND POINT WAY NE,981053901,048682157,000018EHSUGNDY2CWS72
SEATTLE CHILDREN'S HOSPITAL,4800 SAND POINT WAY NE,981053901,006092832,000018EHSUGNDY2CWS72
MUZAK LLC,3318 LAKEMONT BLVD,297088309,059328922,000018EJ9E4EIG3F4834
MUZAK LLC,3318 LAKEMONT BOULEVARD,297088309,074846999,000018EJ9E4EIG3F4834
RAYTHEON COMPANY,2501 W UNIVERSITY ST,75070,072043883,000018ELKENX0B7MWO26
RAYTHEON COMPANY,2501 W UNIVERSITY DRIVE  M,75070,799855812,000018ELKENX0B7MWO26
GOODRICH CORPORATION,8000 MARBLE AVE,441052060,015270213,000018EM14CBFNO1S041
GOODRICH CORPORATION,8000 MARBLE AVE,441052060,780459749,000018EM14CBFNO1S041
JOHNSON CONTROLS INCORPORATED (0010),1701 W CIVIC DR,532094408,601710320,000018EN9RGH0GZKWK49
JOHNSON CONTROLS INCORPORATED (0010),5757 N GREEN BAY AVE,532094408,006092860,000018EN9RGH0GZKWK49
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,104 AIRPORT DR STE 3100,275995023,003203213,000018ENE19PXEAO0014
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,104 AIRPORT DR STE 2200,275995023,608195277,000018ENE19PXEAO0014
"FORT WORTH, CITY OF",1000 THROCKMORTON,761026312,073170458,000018ENHFFK8AYRS409
"FORT WORTH, CITY OF",1000 THROCKMORTON,761026312,824614754,000018ENHFFK8AYRS409
UNIVERSITY OF OKLAHOMA,1000 ASP AVE RM 105,730194039,848348348,000018EQB71BDX4H4O33
UNIVERSITY OF OKLAHOMA,1000 ASP AVE RM 208,730194039,010030398,000018EQB71BDX4H4O33
HEARTLAND COMMUNICATIONS GROUP INCORPORATED,1003 CENTRAL AVE,505014049,048556203,000018ESL173DHFPK408
"HEARTLAND COMMUNICATIONS GROUP, INC",1003 CENTRAL AVE,505014049,147806574,000018ESL173DHFPK408
"LIFEPORT, INC.",1610 HERITAGE ST,986749581,556196210,000018ESR5SDPV1Q8034
"LIFEPORT, INC.",1620 HERITAGE STREET,986749581,171381945,000018ESR5SDPV1Q8034
MATT MARTIN REAL ESTATE MANAGEMENT LLC,8521 LEESBURG PIKE STE 300,221822411,607375917,000018EVKLTPFDGE0W54
MATT MARTIN REAL ESTATE MANAGEMENT LLC,"8521 LEESBURG PIKE, SUITE 300",221822411,828169305,000018EVKLTPFDGE0W54
"UNITED REFRIGERATION, INC.",2400 N W 23RD ST,331427202,030102144,000018EVR7JZ3FUCOO90
"UNITED REFRIGERATION, INC.",2400 NW 23RD ST,331427202,800038858,000018EVR7JZ3FUCOO90
KIRKHILL-TA CO.,300 E CYPRESS ST,928214007,879769354,000018EVWLQ8RPP6W433
KIRKHILL-TA CO.,300 E CYPRESS ST,928214007,008255168,000018EVWLQ8RPP6W433
KIRKHILL-TA CO.,300 E CYPRESS ST,928214007,879769354,000018EVWLQ8RPP6W433
KIRKHILL-TA CO.,300 E CYPRESS ST,928214007,884421868,000018EVWLQ8RPP6W433
RAYTHEON TECHNICAL SERVICES COMPANY LLC,2000 E EL SEGUNDO BLVD,902454501,005899794,000018EYN5XP8XZQOS30
RAYTHEON TECHNICAL SERVICES COMPANY LLC,2006 E EL SEGUNDO BLVD M04,902454501,958577744,000018EYN5XP8XZQOS30
CABEZON GROUP INCORPORATED,8860 COLUMBIA 100 PKWY,210452195,143986672,000018EZLH431F8BCC30
"CABEZON GROUP, INC",8850 COLUMBIA 100 PKWY STE 314,210452195,784104536,000018EZLH431F8BCC30
"INTERLINE BRANDS, INC.",801 W BAY ST,322041605,808487453,000018EZOKNLF6188W32
"INTERLINE BRANDS, INC.",801 W BAY ST,322041605,176132553,000018EZOKNLF6188W32
"INTERLINE BRANDS, INC.",801 W BAY ST,322041605,808487453,000018EZOKNLF6188W32
"INTERLINE BRANDS, INC.",801 W BAY ST,322041605,080792989,000018EZOKNLF6188W32
SERCO INC.,1818 LIBRARY ST STE 1000,201906276,928859149,000018F0DKCB5ZSW0075
SERCO INC.,1818 LIBRARY ST STE 1000,201906276,079854666,000018F0DKCB5ZSW0075
ALLEN-VANGUARD INC.,837 COMMERCE PARK DR,136692209,148076024,000018F1L8E1X0L88W35
ALLEN-VANGUARD INC.,837 COMMERCE PARK DR,136692209,171387116,000018F1L8E1X0L88W35
LOUISIANA STATE UNIVERSITY SYSTEM,J NORMAN EFFERSON HALL,708030001,783201833,000018F1V3FVL75MW431
LOUISIANA STATE UNIVERSITY SYSTEM,202 HIMES HALL,708030001,075050765,000018F1V3FVL75MW431
LOUISIANA STATE UNIVERSITY SYSTEM,J NORMAN EFFERSON HALL,708030001,783201833,000018F1V3FVL75MW431
LOUISIANA STATE UNIVERSITY SYSTEM,125 T BOYD HALL,708030001,605806470,000018F1V3FVL75MW431
ADVANCED BIOSCIENCE LABORATORIES INCORPORATED,5510 NICHOLSON LN,208951042,092397686,000018F4NZH9G0FTSK90
"ADVANCED BIOSCIENCE LABORATORIES, INC.",5510 NICHOLSON LANE,208951042,094888294,000018F4NZH9G0FTSK90
NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY,MAIL STOP 2322 BLDG 820 RM 135,208990001,187878467,000018F5LDWMCNZJ4G95
NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY,100 BUREAU DR BLDG 101,208990001,929956050,000018F5LDWMCNZJ4G95
"CARTER MACHINERY COMPANY, INCORPORATED",3404 BUSINESS CENTER DR,233232639,101719102,000018HC1QBY71KD4C29
"CARTER MACHINERY COMPANY, INCORPORATED",3420 BUSINESS CENTER DR,233232639,141255922,000018HC1QBY71KD4C29
"USFALCON, INC",ONE COPLEY PKWY STE 200,275609693,364221650,000018HDL7NA3BZMOG51
"USFALCON, INC.",1 COPLEY PKWY STE 200,275609693,829288856,000018HDL7NA3BZMOG51
"SPACE COAST FIRE AND SAFETY, INC.",420 MANOR DR,329523740,055953962,000018HPZ72LCSAOWG45
"SPACE COAST FIRE AND SAFETY, INC.",420 MANOR DR,329523740,620168211,000018HPZ72LCSAOWG45
"WORKFORCE DEVELOPMENT, WISCONSIN DEPARTMENT OF",201 E WASHINGTON AVE,537032866,031987683,000018I0WK8040ULCK91
"WORKFORCE DEVELOPMENT, WISCONSIN DEPARTMENT OF",201 E WASHINGTON AVE RM 400 X,537032866,809448012,000018I0WK8040ULCK91
"MID-ATLANTIC ENGINEERED SYSTEMS, INC.",2349 LEEWARD SHORE DR,234511718,781172655,000018I9CYHRFMDC0073
"MID-ATLANTIC ENGINEERED SYSTEMS, INC.",2349 LEEWARD SHORE DR,234511718,807835579,000018I9CYHRFMDC0073
"GENERAL DYNAMICS SATCOM TECHNOLOGIES, INC.",1500 PRODELIN DR,286587819,023564888,000018IBVJ3SF0XXK481
"GENERAL DYNAMICS SATCOM TECHNOLOGIES, INC.",1500 PRODELIN DR,286587819,790441526,000018IBVJ3SF0XXK481
"RENO, CITY OF",1 E 1ST ST FL 1ST,895011616,049194132,000018KAC9J2S1D9CK40
"RENO, CITY OF",1 E 1ST ST FL 1ST,895011616,023286292,000018KAC9J2S1D9CK40
CFAO MOTORS MALI,AVENUE DU MALI ACI,,558576890,000018L4AW8JWA62OW92
CFAO MOTORS MALI,"AVENUE DU MALI, HAMDALLAYE ACI 2000",,643732308,000018L4AW8JWA62OW92
BRODART CO.,500 ARCH ST,177017809,949793574,000018LZDYXM9FFBKC94
BRODART CO.,500 ARCH ST,177017809,108048612,000018LZDYXM9FFBKC94
"AMERIQUAL GROUP, LLC",18200 HWY 41 N,477258588,099771198,000018N0V1W05PVYO874
"AMERIQUAL GROUP, LLC",18200 HIGHWAY 41 N,477258588,807466032,000018N0V1W05PVYO874
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962162983,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962283102,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962162983,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,938288222,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962162983,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962283169,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962162983,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962283235,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962162983,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962283128,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962162983,000018OCXBZC7BWY8832
CINTAS CORPORATION NO. 2,6800 CINTAS BLVD,450409151,962283193,000018OCXBZC7BWY8832
"AGILENT TECHNOLOGIES, INC.",5301 STEVENS CREEK BLVD,950517201,084963177,000018OG3O5YW7HKWW60
"AGILENT TECHNOLOGIES, INC.",5301 STEVENS CREEK BLVD,950517201,049231319,000018OG3O5YW7HKWW60
"AGILENT TECHNOLOGIES, INC.",5301 STEVENS CREEK BLVD,950517201,084963177,000018OG3O5YW7HKWW60
"AGILENT TECHNOLOGIES, INC.",5301 STEVENS CREEK BLVD,950517201,102937666,000018OG3O5YW7HKWW60
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,11751 MEADOWVILLE LN,238366315,809740749,000018OZXGHPXN64G454
VIRGINIA INFORMATION TECHNOLOGIES AGENCY,11751 MEADOWVILLE LN,238366315,780471004,000018OZXGHPXN64G454
"MARIN, COUNTY OF",3501 CIVIC CENTER DR RM 145,949034189,949654370,000018PY02FWEZHOGW88
"MARIN, COUNTY OF",3501 CIVIC CENTER DR RM 258,949034189,078787744,000018PY02FWEZHOGW88
"COHERENT, INC.",5100 PATRICK HENRY DR,950541112,043719210,000018Q00QVI310GG839
"COHERENT, INC.",5100 PATRICK HENRY DR,950541112,034635730,000018Q00QVI310GG839
"AHNTECH, INC.",3333 CAMINO DEL RIO S STE 120,921083808,146390067,000018SGJ440P1IDC475
"AHNTECH, INC.",3333 CAMINO DEL RIO S STE 120A,921083808,968419585,000018SGJ440P1IDC475
"PHOENIX, CITY OF",200 W WASHINGTON ST 9TH FLOOR,850031611,183491133,000018U1LEJ4VSMKG458
"PHOENIX, CITY OF",200 W WASHINGTON ST 11TH FL,850031611,078984358,000018U1LEJ4VSMKG458
"PHOENIX, CITY OF",200 W WASHINGTON ST 9TH FLOOR,850031611,183491133,000018U1LEJ4VSMKG458
"PHOENIX, CITY OF",200 W WASHINGTON ST 7TH FL,850031611,608788464,000018U1LEJ4VSMKG458
VACCO INDUSTRIES,10350 VACCO ST,917333316,008263857,000018UCQF635P7IOC02
VACCO INDUSTRIES,10350 VACCO ST,917333316,135192990,000018UCQF635P7IOC02
SAN DIEGO ASSOCIATION OF GOVERNMENTS,401 B STE 800,921014231,094016941,000018VAQY4NL2ANKS98
SAN DIEGO ASSOCIATION OF GOVERNMENTS,401 B ST STE 800,921014231,073370843,000018VAQY4NL2ANKS98
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,12900 FEDERAL SYSTEMS PARK DR,220334421,083864038,000018WGU8HKRRX6O404
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,12900 FEDERAL SYSTEMS PARK DR,220334421,152791505,000018WGU8HKRRX6O404
IMAGINE ONE TECHNOLOGY AND MANAGEMENT LIMITED,907 MCKINNEY BLVD,224431923,024408275,000018XRT29K3X52OS56
IMAGINE ONE TECHNOLOGY AND MANAGEMENT LIMITED,907 MCKINNEY BLVD,224431923,605928741,000018XRT29K3X52OS56
ENGILITY CORPORATION,3750 CENTERVIEW DR,20151,003307972,000018ZOHESKSB5GWS68
ENGILITY CORPORATION,3750 CENTERVIEW DR,20151,048341838,000018ZOHESKSB5GWS68
ENGILITY CORPORATION,3750 CENTERVIEW DR,20151,003307972,000018ZOHESKSB5GWS68
ENGILITY CORPORATION,3750 CENTERVIEW DR,20151,802872148,000018ZOHESKSB5GWS68
